databaseId,caseId/en,title,citation
csc-scc,2007scc14,Lévis (City) v. Fraternité des policiers de Lévis Inc.,"[2007] 1 SCR 591, 2007 SCC 14 (CanLII)"
csc-scc,2007scc13,Phoenix Bulk Carriers Ltd. v. Kremikovtzi Trade,"[2007] 1 SCR 588, 2007 SCC 13 (CanLII)"
csc-scc,2007scc12,R. v. Bryan,"[2007] 1 SCR 527, 2007 SCC 12 (CanLII)"
csc-scc,2007scc11,R. v. Spencer,"[2007] 1 SCR 500, 2007 SCC 11 (CanLII)"
csc-scc,2007scc10,Canada (Attorney General) v. Hislop,"[2007] 1 SCR 429, 2007 SCC 10 (CanLII)"
csc-scc,2007scc9,Charkaoui v. Canada (Citizenship and Immigration),"[2007] 1 SCR 350, 2007 SCC 9 (CanLII)"
csc-scc,2007scc8,Dickie v. Dickie,"[2007] 1 SCR 346, 2007 SCC 8 (CanLII)"
csc-scc,2007scc7,Resurfice Corp. v. Hanke,"[2007] 1 SCR 333, 2007 SCC 7 (CanLII)"
csc-scc,2007scc6,R. v. Trochym,"[2007] 1 SCR 239, 2007 SCC 6 (CanLII)"
csc-scc,2007scc5,R. v. Beaudry,"[2007] 1 SCR 190, 2007 SCC 5 (CanLII)"
csc-scc,2007scc4,McGill University Health Centre (Montreal General Hospital) v. Syndicat des employés de l'Hôpital général de Montréal,"[2007] 1 SCR 161, 2007 SCC 4 (CanLII)"
csc-scc,2007scc3,Double N Earthmovers Ltd. v. Edmonton (City),"[2007] 1 SCR 116, 2007 SCC 3 (CanLII)"
csc-scc,2007scc2,Little Sisters Book and Art Emporium v. Canada (Commissioner of Customs and Revenue),"[2007] 1 SCR 38, 2007 SCC 2 (CanLII)"
csc-scc,2007scc1,Kingstreet Investments Ltd. v. New Brunswick (Finance),"[2007] 1 SCR 3, 2007 SCC 1 (CanLII)"
csc-scc,2006scc59,R. v. Morris,"[2006] 2 SCR 915, 2006 SCC 59 (CanLII)"
csc-scc,2006scc58,McDiarmid Lumber Ltd. v. God's Lake First Nation,"[2006] 2 SCR 846, 2006 SCC 58 (CanLII)"
csc-scc,2006scc57,R. v. Khelawon,"[2006] 2 SCR 787, 2006 SCC 57 (CanLII)"
csc-scc,2006scc56,R. v. Larche,"[2006] 2 SCR 762, 2006 SCC 56 (CanLII)"
csc-scc,2006scc55,R. v. Angelillo,"[2006] 2 SCR 728, 2006 SCC 55 (CanLII)"
csc-scc,2006scc54,R. v. Sappier; R. v. Gray,"[2006] 2 SCR 686, 2006 SCC 54 (CanLII)"
csc-scc,2006scc53,R. v. Déry,"[2006] 2 SCR 669, 2006 SCC 53 (CanLII)"
csc-scc,2006scc52,Pro Swing Inc. v. Elta Golf Inc.,"[2006] 2 SCR 612, 2006 SCC 52 (CanLII)"
csc-scc,2006scc51,R. v. R.D.,"[2006] 2 SCR 610, 2006 SCC 51 (CanLII)"
csc-scc,2006scc50,Fédération des producteurs acéricoles du Québec v. Regroupement pour la commercialisation des produits de l'érable inc.,"[2006] 2 SCR 591, 2006 SCC 50 (CanLII)"
csc-scc,2006scc49,AstraZeneca Canada Inc. v. Canada (Minister of Health),"[2006] 2 SCR 560, 2006 SCC 49 (CanLII)"
csc-scc,2006scc48,Pharmascience Inc. v. Binet,"[2006] 2 SCR 513, 2006 SCC 48 (CanLII)"
csc-scc,2006scc47,R. v. Krieger,"[2006] 2 SCR 501, 2006 SCC 47 (CanLII)"
csc-scc,2006scc46,Imperial Oil Ltd. v. Canada; Inco Ltd. v. Canada,"[2006] 2 SCR 447, 2006 SCC 46 (CanLII)"
csc-scc,2006scc45,Walker v. Ritchie,"[2006] 2 SCR 428, 2006 SCC 45 (CanLII)"
csc-scc,2006scc44,R. v. Shoker,"[2006] 2 SCR 399, 2006 SCC 44 (CanLII)"
csc-scc,2006scc43,Robertson v. Thomson Corp.,"[2006] 2 SCR 363, 2006 SCC 43 (CanLII)"
csc-scc,2006scc42,R. v. Hazout,"[2006] 2 SCR 361, 2006 SCC 42 (CanLII)"
csc-scc,2006scc41,Isen v. Simms,"[2006] 2 SCR 349, 2006 SCC 41 (CanLII)"
csc-scc,2006scc40,R. v. Kong,"[2006] 2 SCR 347, 2006 SCC 40 (CanLII)"
csc-scc,2006scc39,Blank v. Canada (Minister of Justice),"[2006] 2 SCR 319, 2006 SCC 39 (CanLII)"
csc-scc,2006scc37,D.B.S. v. S.R.G,"[2006] 2 SCR 231, 2006 SCC 37 (CanLII)"
csc-scc,2006scc36,Celanese Canada Inc. v. Murray Demolition Corp.,"[2006] 2 SCR 189, 2006 SCC 36 (CanLII)"
csc-scc,2006scc35,GMAC Commercial Credit Corporation - Canada v. T.C.T. Logistics Inc.,"[2006] 2 SCR 123, 2006 SCC 35 (CanLII)"
csc-scc,2006scc34,United Mexican States v. Ortega; United States of America v. Fiessel,"[2006] 2 SCR 120, 2006 SCC 34 (CanLII)"
csc-scc,2006scc33,United States of America v. Ferras; United States of America v. Latty,"[2006] 2 SCR 77, 2006 SCC 33 (CanLII)"
csc-scc,2006scc32,R. v. Boulanger,"[2006] 2 SCR 49, 2006 SCC 32 (CanLII)"
csc-scc,2006scc38,Baier v. Alberta,"[2006] 2 SCR 311, 2006 SCC 38 (CanLII)"
csc-scc,2006scc31,Goodis v. Ontario (Ministry of Correctional Services),"[2006] 2 SCR 32, 2006 SCC 31 (CanLII)"
csc-scc,2006scc30,Fidler v. Sun Life Assurance Co. of Canada,"[2006] 2 SCR 3, 2006 SCC 30 (CanLII)"
csc-scc,2006scc29,Public Service Alliance of Canada v. Canada,"[2006] 1 SCR 1027, 2006 SCC 29 (CanLII)"
csc-scc,2006scc28,Buschau v. Rogers Communications Inc.,"[2006] 1 SCR 973, 2006 SCC 28 (CanLII)"
csc-scc,2006scc27,R. v. B.W.P.; R. v. B.V.N.,"[2006] 1 SCR 941, 2006 SCC 27 (CanLII)"
csc-scc,2006scc26,R. v. Pham,"[2006] 1 SCR 940, 2006 SCC 26 (CanLII)"
csc-scc,2006scc25,Leskun v. Leskun,"[2006] 1 SCR 920, 2006 SCC 25 (CanLII)"
csc-scc,2006scc24,"Canada 3000 Inc., Re; Inter-Canadian (1991) Inc. (Trustee of)","[2006] 1 SCR 865, 2006 SCC 24 (CanLII)"
csc-scc,2006scc23,Veuve Clicquot Ponsardin v. Boutiques Cliquot Ltée,"[2006] 1 SCR 824, 2006 SCC 23 (CanLII)"
csc-scc,2006scc22,"Mattel, Inc. v. 3894207 Canada Inc.","[2006] 1 SCR 772, 2006 SCC 22 (CanLII)"
csc-scc,2006scc21,Jesuit Fathers of Upper Canada v. Guardian Insurance Co. of Canada,"[2006] 1 SCR 744, 2006 SCC 21 (CanLII)"
csc-scc,2006scc20,Placer Dome Canada Ltd. v. Ontario (Minister of Finance),"[2006] 1 SCR 715, 2006 SCC 20 (CanLII)"
csc-scc,2006scc19,Bisaillon v. Concordia University,"[2006] 1 SCR 666, 2006 SCC 19 (CanLII)"
csc-scc,2006scc18,Childs v. Desormeaux,"[2006] 1 SCR 643, 2006 SCC 18 (CanLII)"
csc-scc,2006scc17,R. v. Gagnon,"[2006] 1 SCR 621, 2006 SCC 17 (CanLII)"
csc-scc,2006scc16,R. v. Graveline,"[2006] 1 SCR 609, 2006 SCC 16 (CanLII)"
csc-scc,2006scc15,R. v. Rodgers,"[2006] 1 SCR 554, 2006 SCC 15 (CanLII)"
csc-scc,2006scc14,"Tranchemontagne v. Ontario (Director, Disability Support Program)","[2006] 1 SCR 513, 2006 SCC 14 (CanLII)"
csc-scc,2006scc13,H.J. Heinz Co. of Canada Ltd. v. Canada (Attorney General),"[2006] 1 SCR 441, 2006 SCC 13 (CanLII)"
csc-scc,2006scc12,Lévis (City) v. Tétreault; Lévis (City) v. 2629-4470 Québec inc.,"[2006] 1 SCR 420, 2006 SCC 12 (CanLII)"
csc-scc,2006scc11,R. v. Chaisson,"[2006] 1 SCR 415, 2006 SCC 11 (CanLII)"
csc-scc,2006scc10,R. v. Lavigne,"[2006] 1 SCR 392, 2006 SCC 10 (CanLII)"
csc-scc,2006scc9,R. v. Pittiman,"[2006] 1 SCR 381, 2006 SCC 9 (CanLII)"
csc-scc,2006scc8,R. v. Hotte,"[2006] 1 SCR 379, 2006 SCC 8 (CanLII)"
csc-scc,2006scc7,Mazzei v. British Columbia (Director of Adult Forensic Psychiatric Services),"[2006] 1 SCR 326, 2006 SCC 7 (CanLII)"
csc-scc,2006scc6,Multani v. Commission scolaire Marguerite-Bourgeoys,"[2006] 1 SCR 256, 2006 SCC 6 (CanLII)"
csc-scc,2006scc5,Canadian Pacific Railway Co. v. Vancouver (City),"[2006] 1 SCR 227, 2006 SCC 5 (CanLII)"
csc-scc,2006scc4,ATCO Gas & Pipelines Ltd. v. Alberta (Energy & Utilities Board),"[2006] 1 SCR 140, 2006 SCC 4 (CanLII)"
csc-scc,2006scc3,Young v. Bella,"[2006] 1 SCR 108, 2006 SCC 3 (CanLII)"
csc-scc,2006scc2,Isidore Garon ltée v. Tremblay; Fillion et Frères (1976) inc. v. Syndicat national des employés de garage du Québec inc.,"[2006] 1 SCR 27, 2006 SCC 2 (CanLII)"
csc-scc,2006scc1,Canada (Human Rights Commission) v. Canadian Airlines International Ltd.,"[2006] 1 SCR 3, 2006 SCC 1 (CanLII)"
csc-scc,2005canlii78927,Edgar Richard Goforth v. Her Majesty the Queen,2005 CanLII 78926 (SCC)
csc-scc,2005scc84,R. v. Wiles,"[2005] 3 SCR 895, 2005 SCC 84 (CanLII)"
csc-scc,2005scc83,Castillo v. Castillo,"[2005] 3 SCR 870, 2005 SCC 83 (CanLII)"
csc-scc,2005scc82,May v. Ferndale Institution,"[2005] 3 SCR 809, 2005 SCC 82 (CanLII)"
csc-scc,2005scc81,R. v. Kouri,"[2005] 3 SCR 789, 2005 SCC 81 (CanLII)"
csc-scc,2005scc80,R. v. Labaye,"[2005] 3 SCR 728, 2005 SCC 80 (CanLII)"
csc-scc,2005scc85,Forum des maires de la Péninsule acadienne v. Canada (Food Inspection Agency),"[2005] 3 SCR 906, 2005 SCC 85 (CanLII)"
csc-scc,2005scc78,R. v. C.D.; R. v. C.D.K.,"[2005] 3 SCR 668, 2005 SCC 78 (CanLII)"
csc-scc,2005scc77,Zenner v. Prince Edward Island College of Optometrists,"[2005] 3 SCR 645, 2005 SCC 77 (CanLII)"
csc-scc,2005scc79,R. v. MacKay,"[2005] 3 SCR 725, 2005 SCC 79 (CanLII)"
csc-scc,2005scc76,R. v. Henry,"[2005] 3 SCR 609, 2005 SCC 76 (CanLII)"
csc-scc,2005scc74,Charlebois v. Saint John (City),"[2005] 3 SCR 563, 2005 SCC 74 (CanLII)"
csc-scc,2005scc75,R. v. MacKay,"[2005] 3 SCR 607, 2005 SCC 75 (CanLII)"
csc-scc,2005scc73,Dikranian v. Quebec (Attorney General),"[2005] 3 SCR 530, 2005 SCC 73 (CanLII)"
csc-scc,2005scc72,R. v. Boucher,"[2005] 3 SCR 499, 2005 SCC 72 (CanLII)"
csc-scc,2005scc71,R. v. Spence,"[2005] 3 SCR 458, 2005 SCC 71 (CanLII)"
csc-scc,2005scc70,"Merk v. International Association of Bridge, Structural, Ornamental and Reinforcing Iron Workers, Local 771","[2005] 3 SCR 425, 2005 SCC 70 (CanLII)"
csc-scc,2005scc69,Mikisew Cree First Nation v. Canada (Minister of Canadian Heritage),"[2005] 3 SCR 388, 2005 SCC 69 (CanLII)"
csc-scc,2005scc68,R. v. Escobar-Benavidez,"[2005] 3 SCR 386, 2005 SCC 68 (CanLII)"
csc-scc,2005scc67,R. v. Rodrigue,"[2005] 3 SCR 384, 2005 SCC 67 (CanLII)"
csc-scc,2005scc66,R. v. Pires; R. v. Lising,"[2005] 3 SCR 343, 2005 SCC 66 (CanLII)"
csc-scc,2005scc65,Kirkbi AG v. Ritvik Holdings Inc.,"[2005] 3 SCR 302, 2005 SCC 65 (CanLII)"
csc-scc,2005scc64,Boucher v. Stelco Inc.,"[2005] 3 SCR 279, 2005 SCC 64 (CanLII)"
csc-scc,2005scc63,Contino v. Leonelli-Contino,"[2005] 3 SCR 217, 2005 SCC 63 (CanLII)"
csc-scc,2005scc62,Montréal (City) v. 2952-1366 Québec Inc.,"[2005] 3 SCR 141, 2005 SCC 62 (CanLII)"
csc-scc,2005scc61,R. v. R.C.,"[2005] 3 SCR 99, 2005 SCC 61 (CanLII)"
csc-scc,2005scc60,E.B. v. Order of the Oblates of Mary Immaculate in the Province of British Columbia,"[2005] 3 SCR 45, 2005 SCC 60 (CanLII)"
csc-scc,2005scc59,Conférence des juges du Québec v. Quebec (Attorney General),"[2005] 3 SCR 41, 2005 SCC 59 (CanLII)"
csc-scc,2005scc58,Blackwater v. Plint,"[2005] 3 SCR 3, 2005 SCC 58 (CanLII)"
csc-scc,2005scc57,Hilewitz v. Canada (Minister of Citizenship and Immigration); De Jong v. Canada (Minister of Citizenship and Immigration),"[2005] 2 SCR 706, 2005 SCC 57 (CanLII)"
csc-scc,2005scc56,"Reference re Employment Insurance Act (Can.), ss. 22 and 23","[2005] 2 SCR 669, 2005 SCC 56 (CanLII)"
csc-scc,2005scc55,Mathew v. Canada,"[2005] 2 SCR 643, 2005 SCC 55 (CanLII)"
csc-scc,2005scc54,Canada Trustco Mortgage Co. v. Canada,"[2005] 2 SCR 601, 2005 SCC 54 (CanLII)"
csc-scc,2005scc53,Moufarrège v. Quebec (Deputy Minister of Revenue),"[2005] 2 SCR 598, 2005 SCC 53 (CanLII)"
csc-scc,2005scc52,D.I.M.S. Construction inc. (Trustee of) v. Quebec (Attorney General),"[2005] 2 SCR 564, 2005 SCC 52 (CanLII)"
csc-scc,2005scc51,Medovarski v. Canada (Minister of Citizenship and Immigration); Esteban v. Canada (Minister of Citizenship and Immigration),"[2005] 2 SCR 539, 2005 SCC 51 (CanLII)"
csc-scc,2005scc50,R. v. Turcotte,"[2005] 2 SCR 519, 2005 SCC 50 (CanLII)"
csc-scc,2005scc49,British Columbia v. Imperial Tobacco Canada Ltd.,"[2005] 2 SCR 473, 2005 SCC 49 (CanLII)"
csc-scc,2005scc48,R. v. Roberge,"[2005] 2 SCR 469, 2005 SCC 48 (CanLII)"
csc-scc,2005scc47,R. v. Hamilton,"[2005] 2 SCR 432, 2005 SCC 47 (CanLII)"
csc-scc,2005scc46,GreCon Dimter inc. v. J. R. Normand inc.,"[2005] 2 SCR 401, 2005 SCC 46 (CanLII)"
csc-scc,2005scc45,R. v. G.R.,"[2005] 2 SCR 371, 2005 SCC 45 (CanLII)"
csc-scc,2005scc44,Provincial Court Judges' Assn. of New Brunswick v. New Brunswick (Minister of Justice); Ontario Judges' Assn. v. Ontario (Management Board); Bodner v. Alberta; Conférence des juges du Québec v. Quebec (Attorney General); Minc v. Quebec (Attorney General),"[2005] 2 SCR 286, 2005 SCC 44 (CanLII)"
csc-scc,2005scc43,R. v. Marshall; R. v. Bernard,"[2005] 2 SCR 220, 2005 SCC 43 (CanLII)"
csc-scc,2005scc42,R. v. Woods,"[2005] 2 SCR 205, 2005 SCC 42 (CanLII)"
csc-scc,2005scc41,Toronto Star Newspapers Ltd. v. Ontario,"[2005] 2 SCR 188, 2005 SCC 41 (CanLII)"
csc-scc,2005scc40,Mugesera v. Canada (Minister of Citizenship and Immigration),"[2005] 2 SCR 100, 2005 SCC 40 (CanLII)"
csc-scc,2005scc39,Mugesera v. Canada (Minister of Citizenship and Immigration),"[2005] 2 SCR 91, 2005 SCC 39 (CanLII)"
csc-scc,2005scc38,Ryan v. Moore,"[2005] 2 SCR 53, 2005 SCC 38 (CanLII)"
csc-scc,2005scc37,R. v. Orbanski; R. v. Elias,"[2005] 2 SCR 3, 2005 SCC 37 (CanLII)"
csc-scc,2005scc36,R. v. Stender,"[2005] 1 SCR 914, 2005 SCC 36 (CanLII)"
csc-scc,2005scc35,Chaoulli v. Quebec (Attorney General),"[2005] 1 SCR 791, 2005 SCC 35 (CanLII)"
csc-scc,2005scc34,Royal Bank of Canada v. State Farm Fire and Casualty Co.,"[2005] 1 SCR 779, 2005 SCC 34 (CanLII)"
csc-scc,2005scc33,Janssen-Ortho Inc. v. Novopharm Ltd.,"[2005] 1 SCR 776, 2005 SCC 33 (CanLII)"
csc-scc,2005scc32,R. v. Fice,"[2005] 1 SCR 742, 2005 SCC 32 (CanLII)"
csc-scc,2005scc31,Glegg v. Smith & Nephew Inc.,"[2005] 1 SCR 724, 2005 SCC 31 (CanLII)"
csc-scc,2005scc30,Canada (House of Commons) v. Vaid,"[2005] 1 SCR 667, 2005 SCC 30 (CanLII)"
csc-scc,2005scc29,R. v. Dionne,"[2005] 1 SCR 665, 2005 SCC 29 (CanLII)"
csc-scc,2005scc28,Prebushewski v. Dodge City Auto (1984) Ltd.,"[2005] 1 SCR 649, 2005 SCC 28 (CanLII)"
csc-scc,2005scc27,R. v. Gunning,"[2005] 1 SCR 627, 2005 SCC 27 (CanLII)"
csc-scc,2005scc26,Bristol-Myers Squibb Co. v. Canada (Attorney General),"[2005] 1 SCR 533, 2005 SCC 26 (CanLII)"
csc-scc,2005scc25,H.L. v. Canada (Attorney General),"[2005] 1 SCR 401, 2005 SCC 25 (CanLII)"
csc-scc,2005scc24,R. v. Chow,"[2005] 1 SCR 384, 2005 SCC 24 (CanLII)"
csc-scc,2005scc23,R. v. Mapara,"[2005] 1 SCR 358, 2005 SCC 23 (CanLII)"
csc-scc,2005scc22,R. v. Paice,"[2005] 1 SCR 339, 2005 SCC 22 (CanLII)"
csc-scc,2005scc21,Gladstone v. Canada (Attorney General),"[2005] 1 SCR 325, 2005 SCC 21 (CanLII)"
csc-scc,2005scc20,Fédération des producteurs de volailles du Québec v. Pelland,"[2005] 1 SCR 292, 2005 SCC 20 (CanLII)"
csc-scc,2005scc19,R. v. P.E.C.,"[2005] 1 SCR 290, 2005 SCC 19 (CanLII)"
csc-scc,2005scc18,R. v. R.G.L.,"[2005] 1 SCR 288, 2005 SCC 18 (CanLII)"
csc-scc,2005scc16,Okwuobi v. Lester B. Pearson School Board; Casimir v. Quebec (Attorney General); Zorrilla v. Quebec (Attorney General),"[2005] 1 SCR 257, 2005 SCC 16 (CanLII)"
csc-scc,2005scc15,Gosselin (Tutor of) v. Quebec (Attorney General),"[2005] 1 SCR 238, 2005 SCC 15 (CanLII)"
csc-scc,2005scc14,Solski (Tutor of) v. Quebec (Attorney General),"[2005] 1 SCR 201, 2005 SCC 14 (CanLII)"
csc-scc,2005scc17,Pacific National Investments Ltd. v. Victoria (City),"[2005] 1 SCR 286, 2005 SCC 17 (CanLII)"
csc-scc,2005scc13,"Rothmans, Benson & Hedges Inc. v. Saskatchewan","[2005] 1 SCR 188, 2005 SCC 13 (CanLII)"
csc-scc,2005scc12,Nova Scotia (Minister of Health) v. J.J.,"[2005] 1 SCR 177, 2005 SCC 12 (CanLII)"
csc-scc,2005scc11,Vaughan v. Canada,"[2005] 1 SCR 146, 2005 SCC 11 (CanLII)"
csc-scc,2005scc10,UL Canada Inc. v. Quebec (Attorney General),"[2005] 1 SCR 143, 2005 SCC 10 (CanLII)"
csc-scc,2005scc9,R. v. Decorte,"[2005] 1 SCR 133, 2005 SCC 9 (CanLII)"
csc-scc,2005scc8,Tsiaprailis v. Canada,"[2005] 1 SCR 113, 2005 SCC 8 (CanLII)"
csc-scc,2005scc7,R. v. Krymowski,"[2005] 1 SCR 101, 2005 SCC 7 (CanLII)"
csc-scc,2005scc6,Marche v. Halifax Insurance Co.,"[2005] 1 SCR 47, 2005 SCC 6 (CanLII)"
csc-scc,2005scc5,R. v. Grandinetti,"[2005] 1 SCR 27, 2005 SCC 5 (CanLII)"
csc-scc,2005scc4,R. v. Ménard,"[2005] 1 SCR 24, 2005 SCC 4 (CanLII)"
csc-scc,2005scc3,R. v. Roberts,"[2005] 1 SCR 22, 2005 SCC 3 (CanLII)"
csc-scc,2005scc2,R. v. Clark,"[2005] 1 SCR 6, 2005 SCC 2 (CanLII)"
csc-scc,2005scc1,British Columbia Hydro and Power Authority v. British Columbia (Environmental Appeal Board),"[2005] 1 SCR 3, 2005 SCC 1 (CanLII)"
csc-scc,2004scc82,UL Canada Inc. v. Quebec (Attorney General),"[2004] 3 SCR 760, 2004 SCC 82 (CanLII)"
csc-scc,2004scc80,R. v. Lohrer,"[2004] 3 SCR 732, 2004 SCC 80 (CanLII)"
csc-scc,2004scc79,Reference re Same-Sex Marriage,"[2004] 3 SCR 698, 2004 SCC 79 (CanLII)"
csc-scc,2004scc78,Auton (Guardian ad litem of) v. British Columbia (Attorney General),"[2004] 3 SCR 657, 2004 SCC 78 (CanLII)"
csc-scc,2004scc77,R. v. Sazant,"[2004] 3 SCR 635, 2004 SCC 77 (CanLII)"
csc-scc,2004scc76,R. v. Deschamplain,"[2004] 3 SCR 601, 2004 SCC 76 (CanLII)"
csc-scc,2004scc75,Pacific National Investments Ltd. v. Victoria (City),"[2004] 3 SCR 575, 2004 SCC 75 (CanLII)"
csc-scc,2004scc74,Taku River Tlingit First Nation v. British Columbia (Project Assessment Director),"[2004] 3 SCR 550, 2004 SCC 74 (CanLII)"
csc-scc,2004scc73,Haida Nation v. British Columbia (Minister of Forests),"[2004] 3 SCR 511, 2004 SCC 73 (CanLII)"
csc-scc,2004scc72,R. v. Zurowski,"[2004] 3 SCR 509, 2004 SCC 72 (CanLII)"
csc-scc,2004scc71,R. v. Smith,"[2004] 3 SCR 507, 2004 SCC 71 (CanLII)"
csc-scc,2004scc70,R. v. Saunders,"[2004] 3 SCR 505, 2004 SCC 70 (CanLII)"
csc-scc,2004scc69,R. v. Blake,"[2004] 3 SCR 503, 2004 SCC 69 (CanLII)"
csc-scc,2004scc68,Peoples Department Stores Inc. (Trustee of) v. Wise,"[2004] 3 SCR 461, 2004 SCC 68 (CanLII)"
csc-scc,2004scc67,R. v. Tessling,"[2004] 3 SCR 432, 2004 SCC 67 (CanLII)"
csc-scc,2004scc66,Newfoundland (Treasury Board) v. N.A.P.E.,"[2004] 3 SCR 381, 2004 SCC 66 (CanLII)"
csc-scc,2004scc65,Hodge v. Canada (Minister of Human Resources Development),"[2004] 3 SCR 357, 2004 SCC 65 (CanLII)"
csc-scc,2004scc64,Ouellet (Trustee of),"[2004] 3 SCR 348, 2004 SCC 64 (CanLII)"
csc-scc,2004scc63,Lefebvre (Trustee of); Tremblay (Trustee of),"[2004] 3 SCR 326, 2004 SCC 63 (CanLII)"
csc-scc,2004scc81,Martineau v. M.N.R.,"[2004] 3 SCR 737, 2004 SCC 81 (CanLII)"
csc-scc,2004scc62,Mugesera v. Canada (Minister of Citizenship and Immigration),"[2004] 3 SCR 323, 2004 SCC 62 (CanLII)"
csc-scc,2004scc61,Entreprises Sibeca Inc. v. Frelighsburg (Municipality),"[2004] 3 SCR 304, 2004 SCC 61 (CanLII)"
csc-scc,2004scc60,Glykis v. Hydro-Québec,"[2004] 3 SCR 285, 2004 SCC 60 (CanLII)"
csc-scc,2004scc59,"Épiciers Unis Métro-Richelieu Inc., division Éconogros v. Collin","[2004] 3 SCR 257, 2004 SCC 59 (CanLII)"
csc-scc,2004scc58,Côté v. Rancourt,"[2004] 3 SCR 248, 2004 SCC 58 (CanLII)"
csc-scc,2004scc57,R. v. Chan,"[2004] 3 SCR 245, 2004 SCC 57 (CanLII)"
csc-scc,2004scc56,R. v. Perrier,"[2004] 3 SCR 228, 2004 SCC 56 (CanLII)"
csc-scc,2004scc55,Cabiakman v. Industrial Alliance Life Insurance Co.,"[2004] 3 SCR 195, 2004 SCC 55 (CanLII)"
csc-scc,2004scc54,Monsanto Canada Inc. v. Ontario (Superintendent of Financial Services),"[2004] 3 SCR 152, 2004 SCC 54 (CanLII)"
csc-scc,2004scc53,Gilles E. Néron Communication Marketing Inc. v. Chambre des notaires du Québec,"[2004] 3 SCR 95, 2004 SCC 53 (CanLII)"
csc-scc,2004scc52,R. v. Mann,"[2004] 3 SCR 59, 2004 SCC 52 (CanLII)"
csc-scc,2004scc51,Nova Scotia Power Inc. v. Canada,"[2004] 3 SCR 53, 2004 SCC 51 (CanLII)"
csc-scc,2004scc50,R. v. Raponi,"[2004] 3 SCR 35, 2004 SCC 50 (CanLII)"
csc-scc,2004scc49,Anderson v. Amoco Canada Oil and Gas,"[2004] 3 SCR 3, 2004 SCC 49 (CanLII)"
csc-scc,2004scc48,Congrégation des témoins de Jéhovah de St-Jérôme-Lafontaine v. Lafontaine (Village),"[2004] 2 SCR 650, 2004 SCC 48 (CanLII)"
csc-scc,2004scc47,Syndicat Northcrest v. Amselem,"[2004] 2 SCR 551, 2004 SCC 47 (CanLII)"
csc-scc,2004scc46,R. v. Demers,"[2004] 2 SCR 489, 2004 SCC 46 (CanLII)"
csc-scc,2004scc45,"Society of Composers, Authors and Music Publishers of Canada v. Canadian Assn. of Internet Providers","[2004] 2 SCR 427, 2004 SCC 45 (CanLII)"
csc-scc,2004scc44,R. v. Kerr,"[2004] 2 SCR 371, 2004 SCC 44 (CanLII)"
csc-scc,2004scc43,Vancouver Sun (Re),"[2004] 2 SCR 332, 2004 SCC 43 (CanLII)"
csc-scc,2004scc42,Application under s. 83.28 of the Criminal Code (Re),"[2004] 2 SCR 248, 2004 SCC 42 (CanLII)"
csc-scc,2004scc41,R. v. Rémillard,"[2004] 2 SCR 246, 2004 SCC 41 (CanLII)"
csc-scc,2004scc40,Quebec (Attorney General) v. Quebec (Human Rights Tribunal),"[2004] 2 SCR 223, 2004 SCC 40 (CanLII)"
csc-scc,2004scc39,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Quebec (Attorney General),"[2004] 2 SCR 185, 2004 SCC 39 (CanLII)"
csc-scc,2004scc38,British Columbia v. Canadian Forest Products Ltd.,"[2004] 2 SCR 74, 2004 SCC 38 (CanLII)"
csc-scc,2004scc37,Banque nationale de Paris (Canada) v. 165836 Canada Inc.,"[2004] 2 SCR 45, 2004 SCC 37 (CanLII)"
csc-scc,2004scc36,Finney v. Barreau du Québec,"[2004] 2 SCR 17, 2004 SCC 36 (CanLII)"
csc-scc,2004scc35,Bibaud v. Québec (Régie de l'assurance maladie),"[2004] 2 SCR 3, 2004 SCC 35 (CanLII)"
csc-scc,2004scc34,Monsanto Canada Inc. v. Schmeiser,"[2004] 1 SCR 902, 2004 SCC 34 (CanLII)"
csc-scc,2004scc33,Harper v. Canada (Attorney General),"[2004] 1 SCR 827, 2004 SCC 33 (CanLII)"
csc-scc,2004scc32,Nutribec Ltée v. Quebec (Commission d'appel en matière de lésions professionnelles),"[2004] 1 SCR 824, 2004 SCC 32 (CanLII)"
csc-scc,2004scc31,Pritchard v. Ontario (Human Rights Commission),"[2004] 1 SCR 809, 2004 SCC 31 (CanLII)"
csc-scc,2004scc30,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Communauté urbaine de Montréal,"[2004] 1 SCR 789, 2004 SCC 30 (CanLII)"
csc-scc,2004scc29,Bank of Nova Scotia v. Thibault,"[2004] 1 SCR 758, 2004 SCC 29 (CanLII)"
csc-scc,2004scc28,Alberta Union of Provincial Employees v. Lethbridge Community College,"[2004] 1 SCR 727, 2004 SCC 28 (CanLII)"
csc-scc,2004scc27,R. v. Fontaine,"[2004] 1 SCR 702, 2004 SCC 27 (CanLII)"
csc-scc,2004scc26,Cartaway Resources Corp. (Re),"[2004] 1 SCR 672, 2004 SCC 26 (CanLII)"
csc-scc,2004scc25,Garland v. Consumers' Gas Co.,"[2004] 1 SCR 629, 2004 SCC 25 (CanLII)"
csc-scc,2004scc24,R. v. Lohrer,"[2004] 1 SCR 627, 2004 SCC 24 (CanLII)"
csc-scc,2004scc23,"Voice Construction Ltd. v. Construction & General Workers' Union, Local 92","[2004] 1 SCR 609, 2004 SCC 23 (CanLII)"
